Data,Info,Valor,Info1,Info2,Info3,Info4,Info5,Info6,Info7,Info8,Info9,Info10
2018-01-31,imoveis_area_total_pi,"68,15",imoveis,area,total,pi,,,,,,
2021-11-30,imoveis_dormitorio_1_rn,"18,00",imoveis,dormitorio,1,rn,,,,,,
2020-04-30,imoveis_dormitorio_1_ac,"5,00",imoveis,dormitorio,1,ac,,,,,,
2018-11-30,imoveis_garantia_hipoteca_mt,"210,00",imoveis,garantia,hipoteca,mt,,,,,,
2018-08-31,direcionamento_6123_br,"82.833.109.589,16",direcionamento,6123,br,,,,,,,
2021-03-31,imoveis_area_total_pb,"77,09",imoveis,area,total,pb,,,,,,
2014-08-31,direcionamento_6100_br,"298.685.638.784,20",direcionamento,6100,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_pr,"2.570,00",imoveis,implantacao,isolado,pr,,,,,,
2018-10-31,imoveis_area_privativa_rj,"61,29",imoveis,area,privativa,rj,,,,,,
2018-01-31,imoveis_tipo_casa_ce,"651,00",imoveis,tipo,casa,ce,,,,,,
2020-05-31,direcionamento_6805_br,"117.681.109,64",direcionamento,6805,br,,,,,,,
2021-03-31,imoveis_tipo_casa_ap,"29,00",imoveis,tipo,casa,ap,,,,,,
2021-12-31,direcionamento_6209_br,"2.935.841.795,37",direcionamento,6209,br,,,,,,,
2018-01-31,imoveis_area_total_pr,"63,31",imoveis,area,total,pr,,,,,,
2021-11-30,imoveis_dormitorio_1_ro,"7,00",imoveis,dormitorio,1,ro,,,,,,
2020-04-30,imoveis_dormitorio_1_al,"16,00",imoveis,dormitorio,1,al,,,,,,
2018-11-30,imoveis_garantia_hipoteca_pa,"100,00",imoveis,garantia,hipoteca,pa,,,,,,
2018-08-31,direcionamento_6124_br,"214.698.687,41",direcionamento,6124,br,,,,,,,
2021-03-31,imoveis_area_total_pe,"70,00",imoveis,area,total,pe,,,,,,
2014-08-31,direcionamento_6101_br,"38.860.697.401,88",direcionamento,6101,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_rj,"1.003,00",imoveis,implantacao,isolado,rj,,,,,,
2018-10-31,imoveis_area_privativa_rn,"66,93",imoveis,area,privativa,rn,,,,,,
2018-01-31,imoveis_tipo_casa_df,"448,00",imoveis,tipo,casa,df,,,,,,
2020-05-31,direcionamento_6810_br,"1.464.189.323,59",direcionamento,6810,br,,,,,,,
2021-03-31,imoveis_tipo_casa_ba,"1.649,00",imoveis,tipo,casa,ba,,,,,,
2021-12-31,direcionamento_6210_br,"2.688.558.766,58",direcionamento,6210,br,,,,,,,
2018-01-31,imoveis_area_total_rj,"72,20",imoveis,area,total,rj,,,,,,
2021-11-30,imoveis_dormitorio_1_rr,"4,00",imoveis,dormitorio,1,rr,,,,,,
2020-04-30,imoveis_dormitorio_1_am,"26,00",imoveis,dormitorio,1,am,,,,,,
2018-11-30,imoveis_garantia_hipoteca_pb,"78,00",imoveis,garantia,hipoteca,pb,,,,,,
2018-08-31,direcionamento_6139_br,"7.722.438.808,46",direcionamento,6139,br,,,,,,,
2021-03-31,imoveis_area_total_pi,"80,91",imoveis,area,total,pi,,,,,,
2014-08-31,direcionamento_6102_br,"21.908.650.891,82",direcionamento,6102,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_rn,"338,00",imoveis,implantacao,isolado,rn,,,,,,
2018-10-31,imoveis_area_privativa_ro,"68,82",imoveis,area,privativa,ro,,,,,,
2018-01-31,imoveis_tipo_casa_es,"359,00",imoveis,tipo,casa,es,,,,,,
2020-05-31,direcionamento_6814_br,"0,00",direcionamento,6814,br,,,,,,,
2021-03-31,imoveis_tipo_casa_ce,"816,00",imoveis,tipo,casa,ce,,,,,,
2021-12-31,direcionamento_6214_br,"2.597.779.781,11",direcionamento,6214,br,,,,,,,
2018-01-31,imoveis_area_total_rn,"71,12",imoveis,area,total,rn,,,,,,
2021-11-30,imoveis_dormitorio_1_rs,"280,00",imoveis,dormitorio,1,rs,,,,,,
2020-04-30,imoveis_dormitorio_1_ba,"129,00",imoveis,dormitorio,1,ba,,,,,,
2018-11-30,imoveis_garantia_hipoteca_pe,"180,00",imoveis,garantia,hipoteca,pe,,,,,,
2018-08-31,direcionamento_6143_br,"15.273.016.640,69",direcionamento,6143,br,,,,,,,
2021-03-31,imoveis_area_total_pr,"74,52",imoveis,area,total,pr,,,,,,
2014-08-31,direcionamento_6104_br,"630.933.023,35",direcionamento,6104,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_ro,"223,00",imoveis,implantacao,isolado,ro,,,,,,
2018-10-31,imoveis_area_privativa_rr,"46,10",imoveis,area,privativa,rr,,,,,,
2018-01-31,imoveis_tipo_casa_go,"1.944,00",imoveis,tipo,casa,go,,,,,,
2020-05-31,direcionamento_6816_br,"6.849.106.652,15",direcionamento,6816,br,,,,,,,
2021-03-31,imoveis_tipo_casa_df,"1.366,00",imoveis,tipo,casa,df,,,,,,
2021-12-31,direcionamento_6215_br,"103.609.647.015,70",direcionamento,6215,br,,,,,,,
2018-01-31,imoveis_area_total_ro,"70,00",imoveis,area,total,ro,,,,,,
2021-11-30,imoveis_dormitorio_1_sc,"175,00",imoveis,dormitorio,1,sc,,,,,,
2020-04-30,imoveis_dormitorio_1_ce,"38,00",imoveis,dormitorio,1,ce,,,,,,
2018-11-30,imoveis_garantia_hipoteca_pi,"10,00",imoveis,garantia,hipoteca,pi,,,,,,
2018-08-31,direcionamento_6166_br,"35.765.171.399,02",direcionamento,6166,br,,,,,,,
2021-03-31,imoveis_area_total_rj,"78,14",imoveis,area,total,rj,,,,,,
2014-08-31,direcionamento_6107_br,"71.704.044,00",direcionamento,6107,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_rr,"36,00",imoveis,implantacao,isolado,rr,,,,,,
2018-10-31,imoveis_area_privativa_rs,"57,90",imoveis,area,privativa,rs,,,,,,
2018-01-31,imoveis_tipo_casa_ma,"505,00",imoveis,tipo,casa,ma,,,,,,
2020-05-31,direcionamento_6817_br,"6.595.918.182,32",direcionamento,6817,br,,,,,,,
2021-03-31,imoveis_tipo_casa_es,"703,00",imoveis,tipo,casa,es,,,,,,
2021-12-31,direcionamento_6216_br,"209.863.180.596,55",direcionamento,6216,br,,,,,,,
2018-01-31,imoveis_area_total_rr,"63,00",imoveis,area,total,rr,,,,,,
2021-11-30,imoveis_dormitorio_1_se,"8,00",imoveis,dormitorio,1,se,,,,,,
2020-04-30,imoveis_dormitorio_1_df,"177,00",imoveis,dormitorio,1,df,,,,,,
2018-11-30,imoveis_garantia_hipoteca_pr,"542,00",imoveis,garantia,hipoteca,pr,,,,,,
2018-08-31,direcionamento_6172_br,"1.581.770.722,45",direcionamento,6172,br,,,,,,,
2021-03-31,imoveis_area_total_rn,"77,42",imoveis,area,total,rn,,,,,,
2014-08-31,direcionamento_6109_br,"1.543.639.459,10",direcionamento,6109,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_rs,"1.703,00",imoveis,implantacao,isolado,rs,,,,,,
2018-10-31,imoveis_area_privativa_sc,"60,97",imoveis,area,privativa,sc,,,,,,
2018-01-31,imoveis_tipo_casa_mg,"3.721,00",imoveis,tipo,casa,mg,,,,,,
2020-05-31,direcionamento_6818_br,"0,00",direcionamento,6818,br,,,,,,,
2021-03-31,imoveis_tipo_casa_go,"2.458,00",imoveis,tipo,casa,go,,,,,,
2021-12-31,direcionamento_6217_br,"108.385.830.275,69",direcionamento,6217,br,,,,,,,
2018-01-31,imoveis_area_total_rs,"73,12",imoveis,area,total,rs,,,,,,
2021-11-30,imoveis_dormitorio_1_sp,"2.833,00",imoveis,dormitorio,1,sp,,,,,,
2020-04-30,imoveis_dormitorio_1_es,"42,00",imoveis,dormitorio,1,es,,,,,,
2018-11-30,imoveis_garantia_hipoteca_rj,"352,00",imoveis,garantia,hipoteca,rj,,,,,,
2018-08-31,direcionamento_6707_br,"0,00",direcionamento,6707,br,,,,,,,
2021-03-31,imoveis_area_total_ro,"97,80",imoveis,area,total,ro,,,,,,
2014-08-31,direcionamento_6113_br,"30.669.859.452,41",direcionamento,6113,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_sc,"1.381,00",imoveis,implantacao,isolado,sc,,,,,,
2018-10-31,imoveis_area_privativa_se,"64,16",imoveis,area,privativa,se,,,,,,
2018-01-31,imoveis_tipo_casa_ms,"468,00",imoveis,tipo,casa,ms,,,,,,
2020-05-31,direcionamento_6830_br,"6.811.407.364,56",direcionamento,6830,br,,,,,,,
2021-03-31,imoveis_tipo_casa_ma,"403,00",imoveis,tipo,casa,ma,,,,,,
2021-12-31,direcionamento_6218_br,"39.820.727,71",direcionamento,6218,br,,,,,,,
2018-01-31,imoveis_area_total_sc,"68,98",imoveis,area,total,sc,,,,,,
2021-11-30,imoveis_dormitorio_1_to,"23,00",imoveis,dormitorio,1,to,,,,,,
2020-04-30,imoveis_dormitorio_1_go,"176,00",imoveis,dormitorio,1,go,,,,,,
2018-11-30,imoveis_garantia_hipoteca_rn,"39,00",imoveis,garantia,hipoteca,rn,,,,,,
2018-08-31,direcionamento_6716_br,"319.506,26",direcionamento,6716,br,,,,,,,
2021-03-31,imoveis_area_total_rr,"61,76",imoveis,area,total,rr,,,,,,
2014-08-31,direcionamento_6117_br,"9.230.402.834,57",direcionamento,6117,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_se,"283,00",imoveis,implantacao,isolado,se,,,,,,
2018-10-31,imoveis_area_privativa_sp,"55,30",imoveis,area,privativa,sp,,,,,,
2018-01-31,imoveis_tipo_casa_mt,"433,00",imoveis,tipo,casa,mt,,,,,,
2020-05-31,direcionamento_6831_br,"22.681.496,25",direcionamento,6831,br,,,,,,,
2021-03-31,imoveis_tipo_casa_mg,"5.150,00",imoveis,tipo,casa,mg,,,,,,
2021-12-31,direcionamento_6266_br,"4.157.970.045,71",direcionamento,6266,br,,,,,,,
2018-01-31,imoveis_area_total_se,"72,16",imoveis,area,total,se,,,,,,
2021-11-30,imoveis_dormitorio_2_ac,"8,00",imoveis,dormitorio,2,ac,,,,,,
2020-04-30,imoveis_dormitorio_1_ma,"15,00",imoveis,dormitorio,1,ma,,,,,,
2018-11-30,imoveis_garantia_hipoteca_ro,"27,00",imoveis,garantia,hipoteca,ro,,,,,,
2018-08-31,direcionamento_6719_br,"765.736.447,87",direcionamento,6719,br,,,,,,,
2021-03-31,imoveis_area_total_rs,"83,72",imoveis,area,total,rs,,,,,,
2014-08-31,direcionamento_6119_br,"40.497.880,96",direcionamento,6119,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_sp,"8.932,00",imoveis,implantacao,isolado,sp,,,,,,
2018-10-31,imoveis_area_privativa_to,"75,81",imoveis,area,privativa,to,,,,,,
2018-01-31,imoveis_tipo_casa_pa,"255,00",imoveis,tipo,casa,pa,,,,,,
2020-05-31,direcionamento_6838_br,"0,00",direcionamento,6838,br,,,,,,,
2021-03-31,imoveis_tipo_casa_ms,"415,00",imoveis,tipo,casa,ms,,,,,,
2021-12-31,direcionamento_6280_br,"173.547.600,51",direcionamento,6280,br,,,,,,,
2018-01-31,imoveis_area_total_sp,"89,25",imoveis,area,total,sp,,,,,,
2021-11-30,imoveis_dormitorio_2_al,"146,00",imoveis,dormitorio,2,al,,,,,,
2020-04-30,imoveis_dormitorio_1_mg,"508,00",imoveis,dormitorio,1,mg,,,,,,
2018-11-30,imoveis_garantia_hipoteca_rr,"2,00",imoveis,garantia,hipoteca,rr,,,,,,
2018-08-31,direcionamento_6720_br,"51.183.779.164,60",direcionamento,6720,br,,,,,,,
2021-03-31,imoveis_area_total_sc,"81,53",imoveis,area,total,sc,,,,,,
2014-08-31,direcionamento_6123_br,"82.955.950.239,23",direcionamento,6123,br,,,,,,,
2020-04-30,imoveis_implantacao_isolado_to,"111,00",imoveis,implantacao,isolado,to,,,,,,
2018-11-30,imoveis_area_privativa_ac,"148,58",imoveis,area,privativa,ac,,,,,,
2018-01-31,imoveis_tipo_casa_pb,"900,00",imoveis,tipo,casa,pb,,,,,,
2020-05-31,direcionamento_6866_br,"1.149.157.875,87",direcionamento,6866,br,,,,,,,
2021-03-31,imoveis_tipo_casa_mt,"612,00",imoveis,tipo,casa,mt,,,,,,
2021-12-31,direcionamento_6707_br,"0,00",direcionamento,6707,br,,,,,,,
2018-01-31,imoveis_area_total_to,"87,44",imoveis,area,total,to,,,,,,
2021-11-30,imoveis_dormitorio_2_am,"114,00",imoveis,dormitorio,2,am,,,,,,
2020-04-30,imoveis_dormitorio_1_ms,"99,00",imoveis,dormitorio,1,ms,,,,,,
2018-11-30,imoveis_garantia_hipoteca_rs,"277,00",imoveis,garantia,hipoteca,rs,,,,,,
2018-08-31,direcionamento_6722_br,"101.673.834,42",direcionamento,6722,br,,,,,,,
2021-03-31,imoveis_area_total_se,"81,26",imoveis,area,total,se,,,,,,
2014-08-31,direcionamento_6124_br,"536.971.898,23",direcionamento,6124,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_ac,"9,00",imoveis,implantacao,condominio,ac,,,,,,
2018-11-30,imoveis_area_privativa_al,"58,48",imoveis,area,privativa,al,,,,,,
2018-01-31,imoveis_tipo_casa_pe,"1.069,00",imoveis,tipo,casa,pe,,,,,,
2020-05-31,direcionamento_6880_br,"316.882.238,01",direcionamento,6880,br,,,,,,,
2021-03-31,imoveis_tipo_casa_pa,"314,00",imoveis,tipo,casa,pa,,,,,,
2021-12-31,direcionamento_6716_br,"0,00",direcionamento,6716,br,,,,,,,
2018-02-28,imoveis_area_total_ac,"59,94",imoveis,area,total,ac,,,,,,
2021-11-30,imoveis_dormitorio_2_ap,"1,00",imoveis,dormitorio,2,ap,,,,,,
2020-04-30,imoveis_dormitorio_1_mt,"126,00",imoveis,dormitorio,1,mt,,,,,,
2018-11-30,imoveis_garantia_hipoteca_sc,"375,00",imoveis,garantia,hipoteca,sc,,,,,,
2018-08-31,direcionamento_6730_br,"12.335.248,06",direcionamento,6730,br,,,,,,,
2021-03-31,imoveis_area_total_sp,"93,32",imoveis,area,total,sp,,,,,,
2014-08-31,direcionamento_6139_br,"18.812.708.242,28",direcionamento,6139,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_al,"150,00",imoveis,implantacao,condominio,al,,,,,,
2018-11-30,imoveis_area_privativa_am,"52,80",imoveis,area,privativa,am,,,,,,
2018-01-31,imoveis_tipo_casa_pi,"207,00",imoveis,tipo,casa,pi,,,,,,
2020-06-30,direcionamento_6100_br,"550.379.119.725,35",direcionamento,6100,br,,,,,,,
2021-03-31,imoveis_tipo_casa_pb,"978,00",imoveis,tipo,casa,pb,,,,,,
2021-12-31,direcionamento_6719_br,"0,00",direcionamento,6719,br,,,,,,,
2018-02-28,imoveis_area_total_al,"79,04",imoveis,area,total,al,,,,,,
2021-11-30,imoveis_dormitorio_2_ba,"376,00",imoveis,dormitorio,2,ba,,,,,,
2020-04-30,imoveis_dormitorio_1_pa,"42,00",imoveis,dormitorio,1,pa,,,,,,
2018-11-30,imoveis_garantia_hipoteca_se,"21,00",imoveis,garantia,hipoteca,se,,,,,,
2018-09-30,direcionamento_6100_br,"482.684.850.342,83",direcionamento,6100,br,,,,,,,
2021-03-31,imoveis_area_total_to,"106,33",imoveis,area,total,to,,,,,,
2014-08-31,direcionamento_6143_br,"24.282.373.378,74",direcionamento,6143,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_am,"282,00",imoveis,implantacao,condominio,am,,,,,,
2018-11-30,imoveis_area_privativa_ap,"77,64",imoveis,area,privativa,ap,,,,,,
2018-01-31,imoveis_tipo_casa_pr,"2.728,00",imoveis,tipo,casa,pr,,,,,,
2020-06-30,direcionamento_6101_br,"10.842.832.062,73",direcionamento,6101,br,,,,,,,
2021-03-31,imoveis_tipo_casa_pe,"1.535,00",imoveis,tipo,casa,pe,,,,,,
2021-12-31,direcionamento_6720_br,"42.706.049,71",direcionamento,6720,br,,,,,,,
2018-02-28,imoveis_area_total_am,"125,52",imoveis,area,total,am,,,,,,
2021-11-30,imoveis_dormitorio_2_ce,"441,00",imoveis,dormitorio,2,ce,,,,,,
2020-04-30,imoveis_dormitorio_1_pb,"56,00",imoveis,dormitorio,1,pb,,,,,,
2018-11-30,imoveis_garantia_hipoteca_sp,"2.604,00",imoveis,garantia,hipoteca,sp,,,,,,
2018-09-30,direcionamento_6101_br,"29.861.397.985,62",direcionamento,6101,br,,,,,,,
2021-04-30,imoveis_area_total_ac,"126,66",imoveis,area,total,ac,,,,,,
2014-08-31,direcionamento_6166_br,"20.702.542.856,64",direcionamento,6166,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_ap,"7,00",imoveis,implantacao,condominio,ap,,,,,,
2018-11-30,imoveis_area_privativa_ba,"61,75",imoveis,area,privativa,ba,,,,,,
2018-01-31,imoveis_tipo_casa_rj,"2.156,00",imoveis,tipo,casa,rj,,,,,,
2020-06-30,direcionamento_6102_br,"11.343.944.830,41",direcionamento,6102,br,,,,,,,
2021-03-31,imoveis_tipo_casa_pi,"131,00",imoveis,tipo,casa,pi,,,,,,
2021-12-31,direcionamento_6722_br,"0,00",direcionamento,6722,br,,,,,,,
2018-02-28,imoveis_area_total_ap,"131,58",imoveis,area,total,ap,,,,,,
2021-11-30,imoveis_dormitorio_2_df,"256,00",imoveis,dormitorio,2,df,,,,,,
2020-04-30,imoveis_dormitorio_1_pe,"61,00",imoveis,dormitorio,1,pe,,,,,,
2018-11-30,imoveis_garantia_hipoteca_to,"32,00",imoveis,garantia,hipoteca,to,,,,,,
2018-09-30,direcionamento_6102_br,"6.934.940.976,58",direcionamento,6102,br,,,,,,,
2021-04-30,imoveis_area_total_al,"101,18",imoveis,area,total,al,,,,,,
2014-08-31,direcionamento_6172_br,"2.026.021.466,96",direcionamento,6172,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_ba,"711,00",imoveis,implantacao,condominio,ba,,,,,,
2018-11-30,imoveis_area_privativa_ce,"78,28",imoveis,area,privativa,ce,,,,,,
2018-01-31,imoveis_tipo_casa_rn,"558,00",imoveis,tipo,casa,rn,,,,,,
2020-06-30,direcionamento_6104_br,"85.534.398,24",direcionamento,6104,br,,,,,,,
2021-03-31,imoveis_tipo_casa_pr,"3.721,00",imoveis,tipo,casa,pr,,,,,,
2021-12-31,direcionamento_6730_br,"0,00",direcionamento,6730,br,,,,,,,
2018-02-28,imoveis_area_total_ba,"69,50",imoveis,area,total,ba,,,,,,
2021-11-30,imoveis_dormitorio_2_es,"125,00",imoveis,dormitorio,2,es,,,,,,
2020-04-30,imoveis_dormitorio_1_pi,"6,00",imoveis,dormitorio,1,pi,,,,,,
2018-12-31,imoveis_garantia_alienacao_fiduciaria_ac,"43,00",imoveis,garantia,alienacao,fiduciaria,ac,,,,,
2018-09-30,direcionamento_6104_br,"415.607.494,34",direcionamento,6104,br,,,,,,,
2021-04-30,imoveis_area_total_am,"103,96",imoveis,area,total,am,,,,,,
2014-08-31,direcionamento_6716_br,"486.985,11",direcionamento,6716,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_ce,"508,00",imoveis,implantacao,condominio,ce,,,,,,
2018-11-30,imoveis_area_privativa_df,"61,47",imoveis,area,privativa,df,,,,,,
2018-01-31,imoveis_tipo_casa_ro,"58,00",imoveis,tipo,casa,ro,,,,,,
2020-06-30,direcionamento_6107_br,"96.454.879,31",direcionamento,6107,br,,,,,,,
2021-03-31,imoveis_tipo_casa_rj,"4.223,00",imoveis,tipo,casa,rj,,,,,,
2021-12-31,direcionamento_6778_br,"41.045.648.541,83",direcionamento,6778,br,,,,,,,
2018-02-28,imoveis_area_total_ce,"86,66",imoveis,area,total,ce,,,,,,
2021-11-30,imoveis_dormitorio_2_go,"1.222,00",imoveis,dormitorio,2,go,,,,,,
2020-04-30,imoveis_dormitorio_1_pr,"491,00",imoveis,dormitorio,1,pr,,,,,,
2018-12-31,imoveis_garantia_alienacao_fiduciaria_al,"747,00",imoveis,garantia,alienacao,fiduciaria,al,,,,,
2018-09-30,direcionamento_6107_br,"87.977.492,00",direcionamento,6107,br,,,,,,,
2021-04-30,imoveis_area_total_ap,"94,62",imoveis,area,total,ap,,,,,,
2014-08-31,direcionamento_6719_br,"971.078.732,10",direcionamento,6719,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_df,"477,00",imoveis,implantacao,condominio,df,,,,,,
2018-11-30,imoveis_area_privativa_es,"62,69",imoveis,area,privativa,es,,,,,,
2018-01-31,imoveis_tipo_casa_rr,"5,00",imoveis,tipo,casa,rr,,,,,,
2020-06-30,direcionamento_6109_br,"1.080.193.518,30",direcionamento,6109,br,,,,,,,
2021-03-31,imoveis_tipo_casa_rn,"392,00",imoveis,tipo,casa,rn,,,,,,
2021-12-31,direcionamento_6800_br,"9.573.855.462,12",direcionamento,6800,br,,,,,,,
2018-02-28,imoveis_area_total_df,"104,81",imoveis,area,total,df,,,,,,
2021-11-30,imoveis_dormitorio_2_ma,"238,00",imoveis,dormitorio,2,ma,,,,,,
2020-04-30,imoveis_dormitorio_1_rj,"486,00",imoveis,dormitorio,1,rj,,,,,,
2018-12-31,imoveis_garantia_alienacao_fiduciaria_am,"466,00",imoveis,garantia,alienacao,fiduciaria,am,,,,,
2018-09-30,direcionamento_6109_br,"1.451.734.695,05",direcionamento,6109,br,,,,,,,
2021-04-30,imoveis_area_total_ba,"75,05",imoveis,area,total,ba,,,,,,
2014-08-31,direcionamento_6720_br,"40.582.189.237,21",direcionamento,6720,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_es,"344,00",imoveis,implantacao,condominio,es,,,,,,
2018-11-30,imoveis_area_privativa_go,"69,90",imoveis,area,privativa,go,,,,,,
2018-01-31,imoveis_tipo_casa_rs,"2.343,00",imoveis,tipo,casa,rs,,,,,,
2020-06-30,direcionamento_6113_br,"42.597.060.415,42",direcionamento,6113,br,,,,,,,
2021-03-31,imoveis_tipo_casa_ro,"130,00",imoveis,tipo,casa,ro,,,,,,
2021-12-31,direcionamento_6801_br,"2.263.853.683,70",direcionamento,6801,br,,,,,,,
2018-02-28,imoveis_area_total_es,"82,49",imoveis,area,total,es,,,,,,
2021-11-30,imoveis_dormitorio_2_mg,"1.434,00",imoveis,dormitorio,2,mg,,,,,,
2020-04-30,imoveis_dormitorio_1_rn,"28,00",imoveis,dormitorio,1,rn,,,,,,
2018-12-31,imoveis_garantia_alienacao_fiduciaria_ap,"32,00",imoveis,garantia,alienacao,fiduciaria,ap,,,,,
2018-09-30,direcionamento_6113_br,"41.007.241.761,15",direcionamento,6113,br,,,,,,,
2021-04-30,imoveis_area_total_ce,"84,49",imoveis,area,total,ce,,,,,,
2014-08-31,direcionamento_6722_br,"602.480.933,48",direcionamento,6722,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_go,"1.561,00",imoveis,implantacao,condominio,go,,,,,,
2018-11-30,imoveis_area_privativa_ma,"69,55",imoveis,area,privativa,ma,,,,,,
2018-01-31,imoveis_tipo_casa_sc,"1.805,00",imoveis,tipo,casa,sc,,,,,,
2020-06-30,direcionamento_6117_br,"15.826.892.188,16",direcionamento,6117,br,,,,,,,
2021-03-31,imoveis_tipo_casa_rr,"1,00",imoveis,tipo,casa,rr,,,,,,
2021-12-31,direcionamento_6802_br,"28.264.838,57",direcionamento,6802,br,,,,,,,
2018-02-28,imoveis_area_total_go,"85,87",imoveis,area,total,go,,,,,,
2021-11-30,imoveis_dormitorio_2_ms,"231,00",imoveis,dormitorio,2,ms,,,,,,
2020-04-30,imoveis_dormitorio_1_ro,"19,00",imoveis,dormitorio,1,ro,,,,,,
2018-12-31,imoveis_garantia_alienacao_fiduciaria_ba,"1.890,00",imoveis,garantia,alienacao,fiduciaria,ba,,,,,
2018-09-30,direcionamento_6117_br,"18.578.260.658,26",direcionamento,6117,br,,,,,,,
2021-04-30,imoveis_area_total_df,"93,19",imoveis,area,total,df,,,,,,
2014-09-30,direcionamento_6100_br,"304.002.037.693,26",direcionamento,6100,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_ma,"221,00",imoveis,implantacao,condominio,ma,,,,,,
2018-11-30,imoveis_area_privativa_mg,"60,00",imoveis,area,privativa,mg,,,,,,
2018-01-31,imoveis_tipo_casa_se,"325,00",imoveis,tipo,casa,se,,,,,,
2020-06-30,direcionamento_6119_br,"14.746.861,38",direcionamento,6119,br,,,,,,,
2021-03-31,imoveis_tipo_casa_rs,"3.161,00",imoveis,tipo,casa,rs,,,,,,
2021-12-31,direcionamento_6804_br,"0,00",direcionamento,6804,br,,,,,,,
2018-02-28,imoveis_area_total_ma,"57,23",imoveis,area,total,ma,,,,,,
2021-11-30,imoveis_dormitorio_2_mt,"233,00",imoveis,dormitorio,2,mt,,,,,,
2020-04-30,imoveis_dormitorio_1_rr,"9,00",imoveis,dormitorio,1,rr,,,,,,
2018-12-31,imoveis_garantia_alienacao_fiduciaria_ce,"961,00",imoveis,garantia,alienacao,fiduciaria,ce,,,,,
2018-09-30,direcionamento_6119_br,"40.036.373,01",direcionamento,6119,br,,,,,,,
2021-04-30,imoveis_area_total_es,"92,80",imoveis,area,total,es,,,,,,
2014-09-30,direcionamento_6101_br,"39.204.998.095,56",direcionamento,6101,br,,,,,,,
2020-05-31,imoveis_implantacao_condominio_mg,"2.886,00",imoveis,implantacao,condominio,mg,,,,,,
2018-11-30,imoveis_area_privativa_ms,"57,40",imoveis,area,privativa,ms,,,,,,
2018-01-31,imoveis_tipo_casa_sp,"10.749,00",imoveis,tipo,casa,sp,,,,,,
2020-06-30,direcionamento_6122_br,"0,00",direcionamento,6122,br,,,,,,,
2021-03-31,imoveis_tipo_casa_sc,"2.538,00",imoveis,tipo,casa,sc,,,,,,
2021-12-31,direcionamento_6805_br,"103.702.815,77",direcionamento,6805,br,,,,,,,
2018-02-28,imoveis_area_total_mg,"71,95",imoveis,area,total,mg,,,,,,
2021-11-30,imoveis_dormitorio_2_pa,"109,00",imoveis,dormitorio,2,pa,,,,,,
2020-04-30,imoveis_dormitorio_1_rs,"566,00",imoveis,dormitorio,1,rs,,,,,,
